lr,batch_size,weight_decay,recon_loss_type,chamfer_weight,grad_clip,cls_weight,initialization_method,model_architecture,best_val_acc
0.0001,64,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,76.47058823529412
0.0001,64,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,76.47058823529412
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,76.47058823529412
0.0001,64,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,76.47058823529412
0.0001,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,76.47058823529412
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,76.47058823529412
5e-05,32,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,76.47058823529412
5e-05,32,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,76.47058823529412
5e-05,32,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,76.47058823529412
5e-05,32,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,76.47058823529412
0.0001,32,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,76.47058823529412
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,76.47058823529412
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,76.47058823529412
5e-05,32,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,76.47058823529412
5e-05,32,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,76.47058823529412
5e-05,64,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,76.47058823529412
5e-05,32,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,76.47058823529412
5e-05,32,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,76.47058823529412
5e-05,32,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,76.47058823529412
5e-05,32,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,76.47058823529412
5e-05,32,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,76.47058823529412
5e-05,64,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,76.47058823529412
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,76.47058823529412
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,76.47058823529412
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V3_Wider,76.47058823529412
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,75.88235294117646
0.0001,64,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,75.88235294117646
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,75.88235294117646
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,75.88235294117646
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,75.88235294117646
5e-05,32,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,75.88235294117646
5e-05,32,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,75.88235294117646
5e-05,32,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,75.88235294117646
5e-05,32,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,75.88235294117646
0.0001,32,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier,75.88235294117646
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,75.88235294117646
5e-05,64,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V3_Wider,75.88235294117646
5e-05,64,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,75.88235294117646
5e-05,64,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier,75.88235294117646
5e-05,64,1e-06,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier,75.88235294117646
5e-05,32,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,75.29411764705883
5e-05,64,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier,75.29411764705883
5e-05,64,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,57.647058823529406
