lr,batch_size,weight_decay,recon_loss_type,chamfer_weight,grad_clip,cls_weight,initialization_method,model_architecture,best_val_acc
5e-05,32,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,88.93979057591623
5e-05,32,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,88.93979057591623
5e-05,32,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,88.93979057591623
5e-05,32,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,88.93979057591623
5e-05,32,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,88.93979057591623
5e-05,32,1e-06,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,88.93979057591623
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,88.93979057591623
5e-05,64,1e-06,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,88.93979057591623
0.0001,64,1e-06,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,88.93979057591623
0.0001,64,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,88.93979057591623
5e-05,32,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier,88.93979057591623
5e-05,32,1e-06,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,88.93979057591623
5e-05,64,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier,88.93979057591623
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,88.87434554973822
5e-05,64,1e-06,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,88.87434554973822
0.0001,64,1e-05,mse,0.5,0.5,2.0,xavier_uniform,BPSVAEClassifier,88.87434554973822
5e-05,64,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,88.87434554973822
5e-05,64,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,88.87434554973822
0.0001,64,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,88.87434554973822
0.0001,64,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,88.87434554973822
5e-05,64,1e-05,mse,0.5,0.5,1.0,default,BPSVAEClassifier,88.87434554973822
5e-05,32,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,88.80890052356021
5e-05,64,1e-06,mse,0.5,0.5,1.0,default,BPSVAEClassifier,88.80890052356021
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,88.80890052356021
5e-05,64,1e-05,mse,1.0,0.5,1.0,xavier_uniform,BPSVAEClassifier,88.80890052356021
0.0001,32,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier,88.80890052356021
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V3_Wider,88.80890052356021
0.0001,64,1e-05,mse,0.5,0.5,1.0,xavier_uniform,BPSVAEClassifier,88.80890052356021
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier_V2_Deeper,88.80890052356021
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier,88.7434554973822
5e-05,64,1e-05,mse,0.5,0.5,2.0,default,BPSVAEClassifier,88.7434554973822
5e-05,64,1e-05,mse,1.0,0.5,1.0,default,BPSVAEClassifier,88.7434554973822
5e-05,64,1e-05,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,88.7434554973822
5e-05,64,1e-05,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,88.7434554973822
5e-05,64,1e-05,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,88.7434554973822
5e-05,32,1e-06,mse,1.0,0.5,1.0,default,BPSVAEClassifier_V2_Deeper,88.7434554973822
5e-05,32,1e-06,mse,0.5,0.5,1.0,xavier_normal,BPSVAEClassifier_V2_Deeper,88.67801047120419
5e-05,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,88.61256544502618
5e-05,64,1e-06,mse,0.5,0.5,2.0,default,BPSVAEClassifier,88.54712041884817
0.0001,64,1e-06,mse,0.5,0.5,2.0,xavier_normal,BPSVAEClassifier_V3_Wider,88.54712041884817
5e-05,64,1e-05,mse,1.0,0.5,2.0,xavier_uniform,BPSVAEClassifier,88.54712041884817
0.0001,64,1e-06,mse,1.0,0.5,1.0,xavier_normal,BPSVAEClassifier,88.48167539267016
5e-05,32,1e-06,mse,1.0,0.5,2.0,xavier_normal,BPSVAEClassifier_V2_Deeper,88.48167539267016
0.0001,32,1e-05,mse,1.0,0.5,2.0,default,BPSVAEClassifier_V2_Deeper,88.41623036649214
